datetime;cartPos;cartVel;pendPos;pendVel;action
2024-09-22 04:50:33.822399;-0.081978716;0.18183972;0.021258334;-0.56484115;1
2024-09-22 04:50:33.822399;-0.07834192;0.37665707;0.009961511;-0.85075164;0
2024-09-22 04:50:33.822399;-0.07080878;0.1814007;-0.007053522;-0.55495304;1
2024-09-22 04:50:33.822399;-0.06718077;0.37662098;-0.018152583;-0.8498499;0
2024-09-22 04:50:33.823400;-0.059648346;0.1817512;-0.03514958;-0.5629299;1
2024-09-22 04:50:33.823400;-0.056013323;0.3773483;-0.04640818;-0.86647624;1
2024-09-22 04:50:33.823400;-0.048466355;0.57307005;-0.063737705;-1.1733818;0
2024-09-22 04:50:33.823400;-0.037004955;0.37883183;-0.08720534;-0.90134233;0
2024-09-22 04:50:33.823400;-0.029428318;0.18499276;-0.10523219;-0.6372945;1
2024-09-22 04:50:33.823400;-0.025728464;0.3814126;-0.11797807;-0.96117556;1
2024-09-22 04:50:33.823400;-0.018100211;0.5779056;-0.13720159;-1.2884713;0
2024-09-22 04:50:33.823400;-0.0065421;0.38476953;-0.16297102;-1.0417006;0
2024-09-22 04:50:33.823400;0.0011532905;0.19214293;-0.18380503;-0.80429095;1
2024-09-22 04:50:33.823400;0.0049961493;0.38924482;-0.19989085;-1.1486986;0
2024-09-22 04:50:33.823400;0.49088463;-1.0184636;3.1023324;-5.640667;0
2024-09-22 04:50:33.823400;0.0125937555;-0.14759374;0.04457918;0.26338464;0
2024-09-22 04:50:33.823400;0.00964188;-0.34332272;0.049846876;0.56978834;1
2024-09-22 04:50:33.823400;0.002775426;-0.14893399;0.06124264;0.29321635;0
2024-09-22 04:50:33.823400;-0.00020325372;-0.34487322;0.06710697;0.60456824;0
2024-09-22 04:50:33.823400;-0.007100718;-0.5408663;0.07919833;0.9176108;0
2024-09-22 04:50:33.823400;-0.017918045;-0.7369645;0.09755055;1.234096;1
2024-09-22 04:50:33.824399;-0.032657333;-0.5432225;0.122232474;0.9734991;1
2024-09-22 04:50:33.824399;-0.043521784;-0.34993365;0.14170246;0.721576;1
2024-09-22 04:50:33.824399;-0.050520457;-0.15702662;0.15613398;0.47663695;1
2024-09-22 04:50:33.824399;-0.05366099;0.03558604;0.16566671;0.23694953;0
2024-09-22 04:50:33.824399;-0.05294927;-0.16146743;0.1704057;0.57696635;0
2024-09-22 04:50:33.824399;-0.05617862;-0.35851648;0.18194503;0.91811603;1
2024-09-22 04:50:33.824399;-0.06334895;-0.16625847;0.20030735;0.68768644;1
2024-09-22 04:50:33.824399;0.33079773;4.793448;4.8987;-6.2606454;0
2024-09-22 04:50:33.824399;0.032698598;-0.18628018;-0.024390914;0.2775741;0
2024-09-22 04:50:33.824399;0.028972996;-0.38104582;-0.01883943;0.5624655;0
2024-09-22 04:50:33.824399;0.021352079;-0.5758984;-0.0075901216;0.849154;1
2024-09-22 04:50:33.824399;0.009834111;-0.38067377;0.009392958;0.554094;0
2024-09-22 04:50:33.824399;0.0022206355;-0.57592636;0.020474838;0.84972143;0
2024-09-22 04:50:33.824399;-0.0092978915;-0.7713214;0.037469268;1.1487719;1
2024-09-22 04:50:33.824399;-0.02472432;-0.5767081;0.060444705;0.8680701;0
2024-09-22 04:50:33.824399;-0.03625848;-0.7725981;0.07780611;1.1791284;1
2024-09-22 04:50:33.824399;-0.051710445;-0.57856786;0.10138868;0.91181546;1
2024-09-22 04:50:33.824399;-0.063281804;-0.38495305;0.11962499;0.65264195;1
2024-09-22 04:50:33.824399;-0.07098086;-0.19168219;0.13267782;0.3998934;1
2024-09-22 04:50:33.824399;-0.074814506;0.0013327047;0.1406757;0.15180857;0
2024-09-22 04:50:33.824399;-0.074787855;-0.19549394;0.14371186;0.4853544;0
2024-09-22 04:50:33.824399;-0.07869773;-0.39232036;0.15341894;0.81965643;0
2024-09-22 04:50:33.825398;-0.08654414;-0.58917165;0.16981208;1.1563936;1
2024-09-22 04:50:33.825398;-0.09832757;-0.39662042;0.19293995;0.92140627;1
2024-09-22 04:50:33.825398;0.07144012;-5.372771;2.9871898;-3.1971643;1
2024-09-22 04:50:33.825398;0.042571437;0.19612648;0.0357142;-0.30769005;1
2024-09-22 04:50:33.825398;0.046493966;0.39072183;0.0295604;-0.5888992;0
2024-09-22 04:50:33.825398;0.054308403;0.19519867;0.017782416;-0.2870531;0
2024-09-22 04:50:33.825398;0.058212377;-0.00017230157;0.0120413555;0.011184789;0
2024-09-22 04:50:33.825398;0.05820893;-0.19546485;0.012265051;0.30764246;1
2024-09-22 04:50:33.825398;0.054299634;-0.0005197966;0.0184179;0.018852696;0
2024-09-22 04:50:33.825398;0.05428924;-0.19590098;0.018794954;0.31728932;1
2024-09-22 04:50:33.825398;0.05037122;-0.0010516947;0.02514074;0.030592406;0
2024-09-22 04:50:33.825398;0.050350185;-0.196525;0.02575259;0.33110029;0
2024-09-22 04:50:33.825398;0.046419684;-0.39200386;0.032374594;0.63179183;1
2024-09-22 04:50:33.825398;0.03857961;-0.1973482;0.04501043;0.3494778;0
2024-09-22 04:50:33.825398;0.034632646;-0.39308044;0.051999986;0.6560074;0
2024-09-22 04:50:33.825398;0.026771035;-0.58888626;0.06512013;0.96460027;0
2024-09-22 04:50:33.825398;0.014993309;-0.7848197;0.084412135;1.2770092;0
2024-09-22 04:50:33.825398;-0.00070308516;-0.9809104;0.10995232;1.5948857;0
2024-09-22 04:50:33.825398;-0.020321293;-1.1771513;0.14185004;1.9197304;1
2024-09-22 04:50:33.825398;-0.04386432;-0.983811;0.18024464;1.674197;1
2024-09-22 04:50:33.826398;0.3087207;0.4146364;5.0520515;-13.50438;0
2024-09-22 04:50:33.826398;-0.01633946;-0.18960963;0.029708741;0.3085082;1
2024-09-22 04:50:33.826398;-0.020131651;0.0050766924;0.035878904;0.02534065;1
2024-09-22 04:50:33.826398;-0.020030119;0.19966623;0.03638572;-0.25580966;0
2024-09-22 04:50:33.826398;-0.016036794;0.00404418;0.031269524;0.048124228;0
2024-09-22 04:50:33.826398;-0.01595591;-0.19151187;0.03223201;0.35050666;0
2024-09-22 04:50:33.826398;-0.019786147;-0.38707703;0.03924214;0.6531766;0
2024-09-22 04:50:33.826398;-0.027527688;-0.58272284;0.052305672;0.9579536;0
2024-09-22 04:50:33.826398;-0.039182145;-0.7785076;0.07146475;1.2665999;0
2024-09-22 04:50:33.826398;-0.054752298;-0.9744661;0.09679674;1.5807801;0
2024-09-22 04:50:33.826398;-0.074241616;-1.1705979;0.12841235;1.9020146;0
2024-09-22 04:50:33.826398;-0.097653575;-1.3668538;0.16645265;2.2316241;0
2024-09-22 04:50:33.826398;0.78419566;-4.0040793;2.0313363;-4.760265;0
2024-09-22 04:50:33.826398;-0.026109843;-0.17432451;-0.0027813346;0.28741038;0
2024-09-22 04:50:33.826398;-0.029596332;-0.36940667;0.0029668729;0.5792148;1
2024-09-22 04:50:33.826398;-0.036984466;-0.17432643;0.014551169;0.287468;1
2024-09-22 04:50:33.826398;-0.040470995;0.020585014;0.020300528;-0.0005903555;1
2024-09-22 04:50:33.826398;-0.040059295;0.21541004;0.02028872;-0.28679973;1
2024-09-22 04:50:33.826398;-0.035751093;0.41023687;0.014552726;-0.57301533;0
2024-09-22 04:50:33.826398;-0.027546357;0.21491392;0.00309242;-0.2757836;1
2024-09-22 04:50:33.826398;-0.023248078;0.40999162;-0.0024232517;-0.56748956;0
2024-09-22 04:50:33.827398;-0.015048246;0.21490373;-0.013773043;-0.27557105;0
2024-09-22 04:50:33.827398;-0.010750172;0.019980965;-0.019284464;0.012736221;1
2024-09-22 04:50:33.827398;-0.010350552;0.2153741;-0.01902974;-0.28596827;0
2024-09-22 04:50:33.827398;-0.00604307;0.020528639;-0.024749106;0.0006526048;1
2024-09-22 04:50:33.827398;-0.0056324974;0.21599662;-0.024736052;-0.29973507;1
2024-09-22 04:50:33.827398;-0.001312565;0.41146228;-0.030730754;-0.6001155;0
2024-09-22 04:50:33.827398;0.0069166804;0.21678342;-0.042733066;-0.31726852;0
2024-09-22 04:50:33.827398;0.011252348;0.022295346;-0.049078435;-0.038362443;1
2024-09-22 04:50:33.827398;0.011698255;0.21808547;-0.049845684;-0.3461173;0
2024-09-22 04:50:33.827398;0.016059965;0.023706684;-0.05676803;-0.0695598;0
2024-09-22 04:50:33.827398;0.0165341;-0.1705574;-0.058159225;0.20468608;0
2024-09-22 04:50:33.827398;0.013122951;-0.3648015;-0.054065503;0.4784704;1
2024-09-22 04:50:33.827398;0.005826921;-0.16895959;-0.044496097;0.16924928;0
2024-09-22 04:50:33.827398;0.0024477297;-0.36341733;-0.041111108;0.44756967;0
2024-09-22 04:50:33.827398;-0.004820617;-0.55793434;-0.032159716;0.7270154;1
2024-09-22 04:50:33.827398;-0.015979303;-0.36238286;-0.017619409;0.4243865;1
2024-09-22 04:50:33.827398;-0.023226961;-0.1670158;-0.009131679;0.12620157;1
2024-09-22 04:50:33.827398;-0.026567277;0.028235765;-0.0066076475;-0.16934824;0
2024-09-22 04:50:33.827398;-0.026002562;-0.16679099;-0.009994612;0.12124286;0
2024-09-22 04:50:33.828399;-0.029338382;-0.36176834;-0.007569755;0.4107559;0
2024-09-22 04:50:33.828399;-0.03657375;-0.5567821;0.000645363;0.7010428;0
2024-09-22 04:50:33.828399;-0.04770939;-0.7519131;0.014666218;0.9939288;1
2024-09-22 04:50:33.828399;-0.06274765;-0.5569903;0.034544792;0.70588785;0
2024-09-22 04:50:33.828399;-0.07388746;-0.75257343;0.04866255;1.0092417;0
2024-09-22 04:50:33.828399;-0.08893893;-0.94830996;0.06884739;1.3168;1
2024-09-22 04:50:33.828399;-0.10790513;-0.75412315;0.09518339;1.046435;0
2024-09-22 04:50:33.828399;-0.12298759;-0.95037067;0.11611208;1.3674155;0
2024-09-22 04:50:33.828399;-0.141995;-1.1467388;0.1434604;1.6940446;0
2024-09-22 04:50:33.828399;-0.16492978;-1.3431959;0.17734128;2.027736;1
2024-09-22 04:50:33.828399;-0.8267903;-0.9963632;0.48616406;8.6079035;0
2024-09-22 04:50:33.828399;0.018819656;-0.14464779;-0.04729838;0.2421072;1
2024-09-22 04:50:33.828399;0.0159267;0.051116746;-0.042456236;-0.06511176;0
2024-09-22 04:50:33.828399;0.016949035;-0.1433716;-0.04375847;0.21387948;1
2024-09-22 04:50:33.828399;0.014081603;0.05234776;-0.03948088;-0.09227941;1
2024-09-22 04:50:33.828399;0.015128558;0.2480127;-0.04132647;-0.39715248;0
2024-09-22 04:50:33.828399;0.020088812;0.053500697;-0.04926952;-0.117780104;0
2024-09-22 04:50:33.828399;0.021158826;-0.14088197;-0.05162512;0.15896069;1
2024-09-22 04:50:33.828399;0.018341187;0.054939624;-0.048445906;-0.1495514;0
2024-09-22 04:50:33.828399;0.019439979;-0.13945633;-0.051436935;0.12746288;0
2024-09-22 04:50:33.828399;0.016650852;-0.3338051;-0.048887677;0.4034847;0
2024-09-22 04:50:33.829401;0.00997475;-0.52820086;-0.040817983;0.6803627;1
2024-09-22 04:50:33.829401;-0.0005892672;-0.33253643;-0.027210731;0.37511337;1
2024-09-22 04:50:33.829401;-0.007239996;-0.13703877;-0.019708464;0.073976435;0
2024-09-22 04:50:33.829401;-0.009980772;-0.3318727;-0.018228935;0.3603767;1
2024-09-22 04:50:33.829401;-0.016618226;-0.13649644;-0.011021401;0.062001966;1
2024-09-22 04:50:33.829401;-0.019348154;0.05878178;-0.009781362;-0.2341378;1
2024-09-22 04:50:33.829401;-0.01817252;0.25404212;-0.014464118;-0.52988994;1
2024-09-22 04:50:33.829401;-0.013091677;0.4493645;-0.025061917;-0.8270952;0
2024-09-22 04:50:33.829401;-0.004104386;0.25459406;-0.041603822;-0.54239875;1
2024-09-22 04:50:33.829401;0.0009874951;0.45027527;-0.052451797;-0.84789455;1
2024-09-22 04:50:33.829401;0.009993001;0.6460719;-0.06940969;-1.1565994;1
2024-09-22 04:50:33.829401;0.02291444;0.84202665;-0.09254168;-1.4702138;1
2024-09-22 04:50:33.829401;0.03975497;1.0381508;-0.121945955;-1.7903097;1
2024-09-22 04:50:33.829401;0.06051799;1.2344115;-0.15775214;-2.1182778;1
2024-09-22 04:50:33.829401;0.08520622;1.4307163;-0.20011769;-2.4552655;1
2024-09-22 04:50:33.829401;-0.4180913;5.704984;4.758539;-15.41128;0
2024-09-22 04:50:33.829401;0.019529661;-0.18087073;-0.03224862;0.30691856;0
2024-09-22 04:50:33.829401;0.015912248;-0.37551865;-0.026110249;0.5892592;1
2024-09-22 04:50:33.829401;0.0084018735;-0.18004102;-0.014325064;0.28846714;0
2024-09-22 04:50:33.829401;0.0048010536;-0.37495577;-0.0085557215;0.57659787;0
2024-09-22 04:50:33.829401;-0.002698062;-0.5699568;0.0029762366;0.86657333;1
2024-09-22 04:50:33.829401;-0.014097197;-0.37487546;0.020307703;0.5748276;0
2024-09-22 04:50:33.830398;-0.021594707;-0.57027614;0.031804256;0.87383825;0
