datetime;cartPos;cartVel;pendPos;pendVel;action
2024-09-16 13:42:15.113339;-0.020213995;-0.070879295;-0.9993552;0.03590526;[-0.7021501]
2024-09-16 13:42:15.113339;-0.02092279;-0.18598658;-0.99999;0.004477615;[0.6977189]
2024-09-16 13:42:15.114339;-0.022782655;-0.0744463;-0.99955237;-0.02991723;[0.5512432]
2024-09-16 13:42:15.114339;-0.023527117;0.016302893;-0.9981068;-0.06150469;[0.36009732]
2024-09-16 13:42:15.114339;-0.02336409;0.07863346;-0.99587834;-0.0906994;[-0.5339579]
2024-09-16 13:42:15.114339;-0.022577753;0.00043743668;-0.9929991;-0.11812215;[-0.35665244]
2024-09-16 13:42:15.114339;-0.02257338;-0.046886917;-0.9891126;-0.14716072;[0.7900826]
2024-09-16 13:42:15.114339;-0.023042249;0.089621514;-0.9842209;-0.17694393;[0.18711333]
2024-09-16 13:42:15.114339;-0.022146033;0.13185412;-0.97919774;-0.20290826;[0.37315282]
2024-09-16 13:42:15.114339;-0.020827493;0.20430164;-0.97382575;-0.22729595;[0.230962]
2024-09-16 13:42:15.114339;-0.018784476;0.25520384;-0.9684153;-0.24934264;[-0.35582292]
2024-09-16 13:42:15.114339;-0.016232438;0.21616244;-0.96299183;-0.2695305;[0.7602568]
2024-09-16 13:42:15.114339;-0.014070814;0.34984142;-0.95705104;-0.2899194;[0.79979646]
2024-09-16 13:42:15.114339;-0.010572399;0.48869127;-0.951875;-0.3064866;[-0.48176768]
2024-09-16 13:42:15.115339;-0.0056854864;0.43248898;-0.94770724;-0.3191411;[0.01856058]
2024-09-16 13:42:15.115339;-0.0013605966;0.452826;-0.943177;-0.33229077;[-0.48017347]
2024-09-16 13:42:15.115339;0.0031676632;0.39860657;-0.9389006;-0.34418842;[0.8908982]
2024-09-16 13:42:15.115339;0.007153729;0.5501969;-0.9343093;-0.35646337;[0.83231944]
2024-09-16 13:42:15.115339;0.012655698;0.6919514;-0.93117183;-0.36458054;[-0.24133842]
2024-09-16 13:42:15.115339;0.019575212;0.6738545;-0.92951584;-0.36878222;[0.30181083]
2024-09-16 13:42:15.115339;0.026313758;0.73631126;-0.92801744;-0.37253678;[0.09916054]
2024-09-16 13:42:15.115339;0.03367687;0.7686973;-0.92738813;-0.37410066;[0.20706834]
2024-09-16 13:42:15.115339;0.041363843;0.81698513;-0.9273807;-0.37411904;[0.20687222]
2024-09-16 13:42:15.115339;0.049533695;0.8652068;-0.92813385;-0.3722467;[0.07028996]
2024-09-16 13:42:15.115339;0.05818576;0.89324147;-0.9296355;-0.36848044;[0.54896176]
2024-09-16 13:42:15.115339;0.067118175;0.9920583;-0.9316913;-0.3632511;[-0.39516884]
2024-09-16 13:42:15.116339;0.07703876;0.95110524;-0.9348589;-0.3550194;[-0.48438892]
2024-09-16 13:42:15.116339;0.08654981;0.896425;-0.9379323;-0.34681833;[0.28375036]
2024-09-16 13:42:15.116339;0.09551406;0.955849;-0.9407961;-0.33897302;[0.20164749]
2024-09-16 13:42:15.116339;0.10507255;1.0030335;-0.94433516;-0.328985;[-0.75053984]
2024-09-16 13:42:15.116339;0.11510289;0.9071171;-0.9483858;-0.31711897;[0.29422468]
2024-09-16 13:42:15.116339;0.12417406;0.96773875;-0.95184165;-0.30659;[0.52249056]
2024-09-16 13:42:15.116339;0.13385144;1.0629164;-0.95583427;-0.29390612;[0.03600293]
2024-09-16 13:42:15.116339;0.14448062;1.0842978;-0.96050197;-0.2782732;[-0.68526185]
2024-09-16 13:42:15.116339;0.1553236;0.9948802;-0.96523684;-0.2613768;[-0.81727993]
2024-09-16 13:42:15.116339;0.16527238;0.8835738;-0.9693157;-0.24581923;[0.04182479]
