datetime;cartPos;cartVel;pendPos;pendVel;action;cartController;exploration
2019-02-14 11:12:26.625;343.3;0.34;359.68;359.64;0;Gamepad;0
2019-02-14 11:12:26.647;343.3;0.0;0.04;-359.64;0;Gamepad;0
2019-02-14 11:12:26.665;343.3;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:26.685;343.3;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:26.705;343.3;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:26.725;342.96;-0.34;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:26.745;342.96;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:26.765;342.96;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:26.785;339.18;-3.78;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:26.805;339.18;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:26.827;339.18;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:26.845;342.96;3.78;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:26.865;347.42;4.46;0.39;0.35;0;Gamepad;0
2019-02-14 11:12:26.885;347.42;0.0;0.04;-0.35;0;Gamepad;0
2019-02-14 11:12:26.905;347.42;0.0;359.68;359.64;0;Gamepad;0
2019-02-14 11:12:26.927;342.96;-4.46;0.04;-359.64;0;Gamepad;0
2019-02-14 11:12:26.945;342.96;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:26.965;342.96;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:26.985;339.18;-3.78;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.005;342.96;3.78;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.025;343.3;0.34;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.045;343.3;0.0;359.68;359.64;0;Gamepad;0
2019-02-14 11:12:27.067;343.3;0.0;0.04;-359.64;0;Gamepad;0
2019-02-14 11:12:27.085;343.3;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.105;343.3;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.125;338.83;-4.47;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.145;343.3;4.47;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.165;342.96;-0.34;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.185;342.96;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.205;342.96;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.225;342.96;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.245;342.96;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.265;339.18;-3.78;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.285;339.18;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.305;342.96;3.78;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.325;342.96;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.345;338.83;-4.13;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.365;338.83;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.385;339.18;0.35;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.405;342.96;3.78;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.425;342.96;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.445;343.3;0.34;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.465;343.3;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.485;343.3;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.505;347.42;4.12;359.68;359.64;0;Gamepad;0
2019-02-14 11:12:27.527;347.42;0.0;0.04;-359.64;0;Gamepad;0
2019-02-14 11:12:27.545;342.96;-4.46;359.68;359.64;0;Gamepad;0
2019-02-14 11:12:27.567;342.96;0.0;0.04;-359.64;0;Gamepad;0
2019-02-14 11:12:27.585;342.96;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.605;338.83;-4.13;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.625;338.83;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.645;347.42;8.59;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.665;347.42;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.685;343.3;-4.12;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.705;343.3;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.725;338.83;-4.47;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.745;338.83;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.765;342.96;4.13;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.785;343.3;0.34;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.805;343.3;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.825;343.3;0.0;359.68;359.64;0;Gamepad;0
2019-02-14 11:12:27.848;343.3;0.0;0.04;-359.64;0;Gamepad;0
2019-02-14 11:12:27.865;343.3;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.885;347.42;4.12;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.905;347.42;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.925;347.42;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.946;347.42;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.966;343.3;-4.12;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:27.986;343.3;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:28.006;342.96;-0.34;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:28.026;343.3;0.34;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:28.046;342.96;-0.34;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:28.066;342.96;0.0;359.68;359.64;0;Gamepad;0
2019-02-14 11:12:28.088;342.96;0.0;0.04;-359.64;0;Gamepad;0
2019-02-14 11:12:28.106;342.96;0.0;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:28.126;339.18;-3.78;0.04;0.0;0;Gamepad;0
2019-02-14 11:12:28.146;338.83;-0.35;0.04;0.0;-0.7;Gamepad;0
2019-02-14 11:12:28.166;339.18;0.35;0.04;0.0;-0.7;Gamepad;0
2019-02-14 11:12:28.186;338.83;-0.35;359.33;359.29;-0.7;Gamepad;0
2019-02-14 11:12:28.208;339.18;0.35;357.92;-1.41;-0.7;Gamepad;0
2019-02-14 11:12:28.228;338.14;-1.04;356.52;-1.4;-0.7;Gamepad;0
2019-02-14 11:12:28.248;334.36;-3.78;354.76;-1.76;-0.7;Gamepad;0
2019-02-14 11:12:28.268;324.05;-10.31;352.29;-2.47;-0.7;Gamepad;0
2019-02-14 11:12:28.288;320.96;-3.09;349.48;-2.81;-0.7;Gamepad;0
2019-02-14 11:12:28.308;313.06;-7.9;345.96;-3.52;-0.7;Gamepad;0
2019-02-14 11:12:28.328;308.59;-4.47;342.79;-3.17;-0.7;Gamepad;0
2019-02-14 11:12:28.348;295.19;-13.4;339.27;-3.52;0;Gamepad;0
2019-02-14 11:12:28.368;289.69;-5.5;334.7;-4.57;0;Gamepad;0
2019-02-14 11:12:28.388;283.85;-5.84;330.48;-4.22;0;Gamepad;0
2019-02-14 11:12:28.408;265.98;-17.87;326.6;-3.88;0;Gamepad;0
2019-02-14 11:12:28.428;259.79;-6.19;322.38;-4.22;0;Gamepad;0
2019-02-14 11:12:28.448;259.45;-0.34;318.16;-4.22;0;Gamepad;0
2019-02-14 11:12:28.468;256.36;-3.09;313.23;-4.93;0;Gamepad;0
2019-02-14 11:12:28.488;252.23;-4.13;307.95;-5.28;0;Gamepad;0
2019-02-14 11:12:28.508;252.23;0.0;301.62;-6.33;0;Gamepad;0
2019-02-14 11:12:28.528;252.58;0.35;293.88;-7.74;0;Gamepad;0
2019-02-14 11:12:28.548;257.73;5.15;285.78;-8.1;0;Gamepad;0
2019-02-14 11:12:28.568;259.11;1.38;276.28;-9.5;0;Gamepad;0
2019-02-14 11:12:28.588;259.79;0.68;265.72;-10.56;0;Gamepad;0
2019-02-14 11:12:28.608;259.79;0.0;253.06;-12.66;0;Gamepad;0
2019-02-14 11:12:28.630;259.79;0.0;240.39;-12.67;0;Gamepad;0
2019-02-14 11:12:28.651;260.14;0.35;226.31;-14.08;0;Gamepad;0
2019-02-14 11:12:28.670;261.51;1.37;211.88;-14.43;0;Gamepad;0
2019-02-14 11:12:28.690;261.51;0.0;196.05;-15.83;0;Gamepad;0
2019-02-14 11:12:28.711;260.82;-0.69;180.56;-15.49;0;Gamepad;0
2019-02-14 11:12:28.731;260.82;0.0;164.73;-15.83;0;Gamepad;0
2019-02-14 11:12:28.751;265.98;5.16;149.95;-14.78;0;Gamepad;0
2019-02-14 11:12:28.771;265.98;0.0;135.52;-14.43;0;Gamepad;0
2019-02-14 11:12:28.791;261.17;-4.81;122.15;-13.37;0.7;Gamepad;0
2019-02-14 11:12:28.811;260.48;-0.69;109.83;-12.32;0.7;Gamepad;0
2019-02-14 11:12:28.828;260.48;0.0;98.22;-11.61;0.7;Gamepad;0
2019-02-14 11:12:28.847;260.48;0.0;87.66;-10.56;0.7;Gamepad;0
2019-02-14 11:12:28.867;267.01;6.53;78.51;-9.15;0.7;Gamepad;0
2019-02-14 11:12:28.887;270.79;3.78;70.42;-8.09;0.7;Gamepad;0
2019-02-14 11:12:28.907;272.51;1.72;63.73;-6.69;0.7;Gamepad;0
2019-02-14 11:12:28.927;283.85;11.34;58.1;-5.63;0.7;Gamepad;0
2019-02-14 11:12:28.947;296.22;12.37;53.88;-4.22;0.7;Gamepad;0
2019-02-14 11:12:28.970;301.37;5.15;50.36;-3.52;0.7;Gamepad;0
2019-02-14 11:12:28.990;307.56;6.19;48.25;-2.11;0.7;Gamepad;0
2019-02-14 11:12:29.010;322.68;15.12;46.84;-1.41;0.7;Gamepad;0
2019-02-14 11:12:29.028;334.02;11.34;46.49;-0.35;0.7;Gamepad;0
2019-02-14 11:12:29.047;346.05;12.03;46.84;0.35;0.7;Gamepad;0
2019-02-14 11:12:29.067;353.61;7.56;48.25;1.41;0.7;Gamepad;0
2019-02-14 11:12:29.088;364.95;11.34;50.36;2.11;0.7;Gamepad;0
2019-02-14 11:12:29.107;376.98;12.03;53.17;2.81;0.7;Gamepad;0
2019-02-14 11:12:29.127;388.66;11.68;57.04;3.87;0;Gamepad;0
2019-02-14 11:12:29.150;395.88;7.22;61.97;4.93;0;Gamepad;0
2019-02-14 11:12:29.170;411.68;15.8;67.25;5.28;0;Gamepad;0
2019-02-14 11:12:29.191;417.53;5.85;73.23;5.98;0;Gamepad;0
2019-02-14 11:12:29.207;427.84;10.31;79.92;6.69;0;Gamepad;0
2019-02-14 11:12:29.227;430.93;3.09;88.01;8.09;0;Gamepad;0
2019-02-14 11:12:29.247;430.93;0.0;96.81;8.8;0;Gamepad;0
2019-02-14 11:12:29.268;430.24;-0.69;107.01;10.2;0;Gamepad;0
2019-02-14 11:12:29.289;429.21;-1.03;117.92;10.91;0;Gamepad;0
2019-02-14 11:12:29.309;429.21;0.0;129.89;11.97;0;Gamepad;0
2019-02-14 11:12:29.329;427.49;-1.72;142.21;12.32;0;Gamepad;0
2019-02-14 11:12:29.349;424.05;-3.44;155.93;13.72;0;Gamepad;0
2019-02-14 11:12:29.369;421.31;-2.74;170.01;14.08;0;Gamepad;0
2019-02-14 11:12:29.389;420.27;-1.04;183.73;13.72;0;Gamepad;0
2019-02-14 11:12:29.408;421.31;1.04;197.45;13.72;0;Gamepad;0
2019-02-14 11:12:29.429;424.4;3.09;210.83;13.38;0;Gamepad;0
2019-02-14 11:12:29.449;424.4;0.0;222.79;11.96;0;Gamepad;0
2019-02-14 11:12:29.469;420.96;-3.44;234.4;11.61;0;Gamepad;0
2019-02-14 11:12:29.489;420.96;0.0;245.31;10.91;0;Gamepad;0
2019-02-14 11:12:29.509;421.65;0.69;254.82;9.51;0;Gamepad;0
2019-02-14 11:12:29.529;421.65;0.0;264.32;9.5;0;Gamepad;0
2019-02-14 11:12:29.549;421.65;0.0;271.71;7.39;0;Gamepad;0
2019-02-14 11:12:29.569;421.65;0.0;277.69;5.98;0;Gamepad;0
2019-02-14 11:12:29.589;421.65;0.0;282.62;4.93;0;Gamepad;0
2019-02-14 11:12:29.609;421.31;-0.34;286.49;3.87;0;Gamepad;0
2019-02-14 11:12:29.629;420.96;-0.35;289.65;3.16;0;Gamepad;0
2019-02-14 11:12:29.649;420.96;0.0;290.71;1.06;0;Gamepad;0
2019-02-14 11:12:29.669;420.96;0.0;291.41;0.7;0;Gamepad;0
2019-02-14 11:12:29.688;420.96;0.0;290.71;-0.7;0;Gamepad;0
2019-02-14 11:12:29.709;420.96;0.0;289.3;-1.41;0;Gamepad;0
2019-02-14 11:12:29.729;420.96;0.0;286.49;-2.81;0;Gamepad;0
2019-02-14 11:12:29.749;421.31;0.35;282.62;-3.87;-0.7;Gamepad;0
2019-02-14 11:12:29.769;421.31;0.0;278.39;-4.23;-0.7;Gamepad;0
2019-02-14 11:12:29.789;420.96;-0.35;271.71;-6.68;-0.7;Gamepad;0
2019-02-14 11:12:29.809;420.27;-0.69;264.67;-7.04;-0.7;Gamepad;0
2019-02-14 11:12:29.829;416.84;-3.43;256.22;-8.45;-0.7;Gamepad;0
2019-02-14 11:12:29.849;411.34;-5.5;246.72;-9.5;-0.7;Gamepad;0
2019-02-14 11:12:29.869;404.81;-6.53;236.52;-10.2;-0.7;Gamepad;0
2019-02-14 11:12:29.889;401.03;-3.78;225.26;-11.26;-0.7;Gamepad;0
2019-02-14 11:12:29.909;388.66;-12.37;212.94;-12.32;-0.7;Gamepad;0
2019-02-14 11:12:29.929;380.07;-8.59;200.97;-11.97;-0.7;Gamepad;0
2019-02-14 11:12:29.949;371.13;-8.94;187.95;-13.02;-0.7;Gamepad;0
2019-02-14 11:12:29.969;361.86;-9.27;175.64;-12.31;-0.7;Gamepad;0
2019-02-14 11:12:29.989;355.67;-6.19;162.97;-12.67;-0.7;Gamepad;0
2019-02-14 11:12:30.009;341.24;-14.43;151.0;-11.97;-0.7;Gamepad;0
2019-02-14 11:12:30.029;330.93;-10.31;139.39;-11.61;0;Gamepad;0
2019-02-14 11:12:30.049;323.37;-7.56;129.54;-9.85;0;Gamepad;0
2019-02-14 11:12:30.069;311.0;-12.37;119.68;-9.86;0;Gamepad;0
2019-02-14 11:12:30.089;299.31;-11.69;110.89;-8.79;0;Gamepad;0
2019-02-14 11:12:30.109;290.03;-9.28;102.09;-8.8;0;Gamepad;0
2019-02-14 11:12:30.128;282.82;-7.21;94.7;-7.39;0;Gamepad;0
2019-02-14 11:12:30.147;278.35;-4.47;88.72;-5.98;0;Gamepad;0
2019-02-14 11:12:30.167;276.29;-2.06;83.79;-4.93;0.7;Gamepad;0
2019-02-14 11:12:30.187;276.29;0.0;79.92;-3.87;0.7;Gamepad;0
2019-02-14 11:12:30.208;276.29;0.0;77.45;-2.47;0.7;Gamepad;0
2019-02-14 11:12:30.228;278.35;2.06;76.4;-1.05;0.7;Gamepad;0
2019-02-14 11:12:30.247;285.57;7.22;76.4;0.0;0.7;Gamepad;0
2019-02-14 11:12:30.267;287.63;2.06;77.81;1.41;0.7;Gamepad;0
2019-02-14 11:12:30.287;298.28;10.65;80.27;2.46;0.7;Gamepad;0
2019-02-14 11:12:30.307;307.56;9.28;84.14;3.87;0.7;Gamepad;0
2019-02-14 11:12:30.327;317.87;10.31;88.72;4.58;0.7;Gamepad;0
2019-02-14 11:12:30.347;324.4;6.53;94.7;5.98;0.7;Gamepad;0
2019-02-14 11:12:30.367;336.08;11.68;101.74;7.04;0.7;Gamepad;0
2019-02-14 11:12:30.389;351.2;15.12;109.83;8.09;0.7;Gamepad;0
2019-02-14 11:12:30.409;357.73;6.53;118.98;9.15;0.7;Gamepad;0
2019-02-14 11:12:30.429;368.04;10.31;129.18;10.2;0.7;Gamepad;0
2019-02-14 11:12:30.449;378.01;9.97;140.45;11.27;0.7;Gamepad;0
2019-02-14 11:12:30.469;387.29;9.28;152.41;11.96;0.7;Gamepad;0
2019-02-14 11:12:30.489;392.44;5.15;164.73;12.32;0;Gamepad;0
2019-02-14 11:12:30.509;405.5;13.06;177.4;12.67;0;Gamepad;0
2019-02-14 11:12:30.529;409.62;4.12;191.47;14.07;0;Gamepad;0
2019-02-14 11:12:30.549;417.53;7.91;205.9;14.43;0;Gamepad;0
2019-02-14 11:12:30.569;425.77;8.24;219.98;14.08;0;Gamepad;0
2019-02-14 11:12:30.589;427.49;1.72;233.35;13.37;0;Gamepad;0
2019-02-14 11:12:30.609;427.84;0.35;246.02;12.67;0;Gamepad;0
2019-02-14 11:12:30.629;427.84;0.0;257.98;11.96;0;Gamepad;0
2019-02-14 11:12:30.649;431.96;4.12;269.24;11.26;-0.7;Gamepad;0
2019-02-14 11:12:30.669;427.49;-4.47;278.39;9.15;-0.7;Gamepad;0
2019-02-14 11:12:30.689;427.49;0.0;286.13;7.74;-0.7;Gamepad;0
2019-02-14 11:12:30.709;426.12;-1.37;293.17;7.04;-0.7;Gamepad;0
2019-02-14 11:12:30.729;422.34;-3.78;298.45;5.28;-0.7;Gamepad;0
2019-02-14 11:12:30.749;415.46;-6.88;302.67;4.22;-0.7;Gamepad;0
2019-02-14 11:12:30.769;407.22;-8.24;305.49;2.82;-0.7;Gamepad;0
2019-02-14 11:12:30.789;396.91;-10.31;307.25;1.76;-0.7;Gamepad;0
2019-02-14 11:12:30.810;386.25;-10.66;308.3;1.05;-0.7;Gamepad;0
2019-02-14 11:12:30.830;378.69;-7.56;307.95;-0.35;-0.7;Gamepad;0
2019-02-14 11:12:30.850;361.86;-16.83;306.9;-1.05;-0.7;Gamepad;0
2019-02-14 11:12:30.870;348.8;-13.06;304.43;-2.47;-0.7;Gamepad;0
